step,elapsed_seconds,sensor_id,congestion
10,3000,1201171,0.19985927641391754
10,3000,1201185,0.2389652281999588
10,3000,1201197,0.06112545728683472
10,3000,1201211,0.35909369587898254
10,3000,1201217,0.10508851706981659
10,3000,1201222,0.39482858777046204
10,3000,1201240,0.17280548810958862
10,3000,1201254,0.26722776889801025
10,3000,1201270,0.03105166368186474
10,3000,1201283,0.31886470317840576
10,3000,1201292,0.05314525589346886
10,3000,1201298,0.29116111993789673
10,3000,1201315,0.10787369310855865
10,3000,1201333,0.1886943280696869
10,3000,1201350,0.019396863877773285
10,3000,1201365,0.20848417282104492
10,3000,1201382,0.001289517618715763
10,3000,1201399,0.14852268993854523
10,3000,1201406,0.0025602667592465878
10,3000,1201410,0.0007995506166480482
10,3000,1201419,0.029835380613803864
10,3000,1201430,0.08837376534938812
10,3000,1201453,0.038497235625982285
10,3000,1201469,5.3245828894432634e-05
10,3000,1201481,0.03434565290808678
10,3000,1201497,0.00015978433657437563
10,3000,1201510,0.00987496878951788
10,3000,1201525,0.00019692996283993125
10,3000,1201541,0.003048246493563056
10,3000,1201558,0.0017889675218611956
10,3000,1201589,1.065050128090661e-05
10,3000,1201606,0.0033290202263742685
10,3000,1201620,0.000101441029983107
10,3000,1201637,0.0003982098132837564
10,3000,1201653,1.1504168924147962e-06
10,3000,1201671,0.00022112154692877084
10,3000,1201687,3.935089353035437e-06
10,3000,1201705,0.00010792652756208554
10,3000,1201719,2.8375748417630575e-09
10,3000,1201735,2.0373616280267015e-05
10,3000,1201751,1.6682251953170635e-05
10,3000,1201767,1.7434147991934879e-07
10,3000,1201787,1.793590740817308e-06
10,3000,1201805,0.0
10,3000,1201823,1.464406295781373e-06
10,3000,1201839,0.0
10,3000,1201853,6.890039117024571e-08
10,3000,1201867,0.0
10,3000,1201883,0.0
10,3000,1201899,1.4855437990846099e-09
10,3000,1201911,0.0
10,3000,1201923,0.0
10,3000,1201941,0.0
10,3000,1201959,0.0
10,3000,1201969,0.0
10,3000,1201977,0.0
10,3000,1201985,0.0
10,3000,1201987,0.0
10,3000,1201998,0.0
10,3000,1202011,3.6074768172689176e-10
10,3000,1202024,2.8544580588096835e-10
10,3000,1202040,0.0
10,3000,1202053,5.942938502423445e-11
10,3000,1202067,2.3479326122233246e-11
10,3000,1202078,0.0
10,3000,1202093,0.0
10,3000,1202105,0.0
10,3000,1202118,0.0
10,3000,1202132,0.0
10,3000,1202146,0.0
10,3000,1202160,0.0
10,3000,1202172,0.0
10,3000,1202186,0.0
10,3000,1202201,0.0
10,3000,1202215,0.0
10,3000,1202230,0.0
10,3000,1202248,0.0
10,3000,1202263,0.0
10,3000,1202278,0.0
10,3000,1202290,0.0
10,3000,1202308,0.0
10,3000,1202322,0.0
10,3000,1202337,0.0
10,3000,1202353,0.0
10,3000,1202365,0.0
10,3000,1202373,0.0
10,3000,1202380,0.0
10,3000,1202394,0.0
10,3000,1202408,0.0
10,3000,1202422,0.0
10,3000,1202436,0.0
10,3000,1202451,0.0
10,3000,1202464,0.0
10,3000,1202475,0.0
10,3000,1202522,0.0
10,3000,1202527,0.0
10,3000,1202537,0.0
10,3000,1202549,0.0
10,3000,1202564,0.0
10,3000,1202574,0.0
10,3000,1202590,0.0
10,3000,1202595,0.0
10,3000,1202599,0.0
10,3000,1202610,0.0
10,3000,1202614,0.0
10,3000,1202627,0.0
10,3000,1202631,0.0
10,3000,1202648,0.0
10,3000,1202663,0.0
10,3000,1202676,0.0
10,3000,1202691,0.0
10,3000,1202701,0.0
10,3000,1202705,0.0
10,3000,1202720,0.0
10,3000,1202724,0.0
10,3000,1202738,0.0
10,3000,1202742,0.0
10,3000,1202753,0.0
10,3000,1202766,0.0
10,3000,1202779,0.0
10,3000,1202785,0.0
10,3000,1202789,0.0
10,3000,1202803,0.0
10,3000,1202814,0.0
10,3000,1202827,0.0
10,3000,1202840,3.895688979738132e-11
10,3000,1202844,0.0
10,3000,1202855,0.0
10,3000,1202859,7.240803095998061e-11
10,3000,1202872,1.8442150584441208e-10
10,3000,1202885,0.0
10,3000,1202901,0.0
10,3000,1202912,6.813969388730357e-10
10,3000,1202917,1.0158912822078037e-08
10,3000,1202921,0.0
10,3000,1202929,7.332798812598185e-09
10,3000,1202938,1.923522496838359e-08
10,3000,1202949,0.0
10,3000,1202960,3.0685498586535687e-08
10,3000,1202964,2.91975166266667e-10
10,3000,1202977,3.8997225587644735e-11
10,3000,1202981,1.4023989081124455e-07
10,3000,1202993,1.3924563972977921e-06
10,3000,1203016,0.00034174532629549503
10,3000,1203021,4.028391413157806e-05
10,3000,1203035,2.9307493605301715e-05
10,3000,1203040,0.0004235103842802346
10,3000,1203050,0.0007069617277011275
10,3000,1203057,2.8802603992517106e-05
10,3000,1203071,1.4237632967706304e-05
10,3000,1203076,0.0007910358253866434
10,3000,1203082,0.00022203689150046557
10,3000,1203084,0.004963190294802189
10,3000,1203090,3.046272468054667e-05
10,3000,1203095,1.64665383550755e-08
10,3000,1203110,0.001302697230130434
10,3000,1203124,0.02015995793044567
10,3000,1203136,0.0013398593291640282
10,3000,1203148,0.01476490218192339
10,3000,1203172,0.0060768406838178635
10,3000,1203184,0.005586298182606697
10,3000,1203188,4.116249783692183e-06
10,3000,1203206,5.1985418394906446e-05
10,3000,1203221,0.001767465379089117
10,3000,1203239,1.2998403917663381e-06
10,3000,1203254,0.000935048796236515
10,3000,1203266,2.0015954760310706e-06
10,3000,1203271,2.761828181974124e-05
10,3000,1203284,1.6056263802965987e-06
10,3000,1203288,7.059191557345912e-05
10,3000,1203303,5.864713966730051e-05
10,3000,1203317,3.174839002806351e-10
10,3000,1203331,2.5987732442445122e-05
10,3000,1203342,7.5005814323958475e-06
10,3000,1203361,7.055377437836796e-08
10,3000,1203387,0.0
10,3000,1203400,4.899473537989252e-07
10,3000,1203428,3.156245398372448e-08
10,3000,1203440,0.0
10,3000,1203468,8.838463849691891e-10
10,3000,1203481,0.0
10,3000,1203495,0.0
10,3000,1203506,0.0
10,3000,1203513,0.0
10,3000,1203524,0.0
10,3000,1203536,0.0
10,3000,1203549,0.0
10,3000,1203561,0.0
10,3000,1203573,0.0
10,3000,1203589,0.0
11,3300,1201054,0.11270738393068314
11,3300,1201066,0.28099778294563293
11,3300,1201076,0.9100797772407532
11,3300,1201087,0.5510408282279968
11,3300,1201100,0.0
11,3300,1201112,0.2697887420654297
11,3300,1201118,0.38612645864486694
11,3300,1201125,0.0553208589553833
11,3300,1201145,0.26709482073783875
11,3300,1201159,0.304232656955719
11,3300,1201171,0.24991166591644287
11,3300,1201185,0.2586492598056793
11,3300,1201197,0.0953560471534729
11,3300,1201211,0.41370782256126404
11,3300,1201217,0.15521922707557678
11,3300,1201222,0.470807284116745
11,3300,1201240,0.23389047384262085
11,3300,1201254,0.33695077896118164
11,3300,1201270,0.053495295345783234
11,3300,1201283,0.4219554662704468
11,3300,1201292,0.08625613898038864
11,3300,1201298,0.40201544761657715
11,3300,1201315,0.16438981890678406
11,3300,1201333,0.2757940888404846
11,3300,1201350,0.03345881402492523
11,3300,1201365,0.3155788481235504
11,3300,1201382,0.0027328836731612682
11,3300,1201399,0.24016700685024261
11,3300,1201406,0.005154106765985489
11,3300,1201410,0.0016086576506495476
11,3300,1201419,0.05071152746677399
11,3300,1201430,0.15419447422027588
11,3300,1201453,0.07890678942203522
11,3300,1201469,0.0001852524292189628
11,3300,1201481,0.07130662351846695
11,3300,1201497,0.0005036016809754074
11,3300,1201510,0.02291170135140419
11,3300,1201525,0.0006077544530853629
11,3300,1201541,0.007527950219810009
11,3300,1201558,0.004396490287035704
11,3300,1201589,5.51708071725443e-05
11,3300,1201606,0.009531861171126366
11,3300,1201620,0.00037432595854625106
11,3300,1201637,0.0013963523088023067
11,3300,1201653,6.49805133434711e-06
11,3300,1201671,0.0008368995040655136
11,3300,1201687,1.9557453924790025e-05
11,3300,1201705,0.00042915070662274957
11,3300,1201719,5.083622411916622e-08
11,3300,1201735,0.00010526072583161294
11,3300,1201751,8.713598072063178e-05
11,3300,1201767,1.427608708581829e-06
11,3300,1201787,1.14028989628423e-05
11,3300,1201805,0.0
11,3300,1201823,9.46026648307452e-06
11,3300,1201839,0.0
11,3300,1201853,7.400473691632214e-07
11,3300,1201867,0.0
11,3300,1201883,0.0
11,3300,1201899,3.9113363214937635e-08
11,3300,1201911,0.0
11,3300,1201923,5.603512653884479e-10
11,3300,1201941,0.0
11,3300,1201959,0.0
11,3300,1201969,0.0
11,3300,1201977,0.0
11,3300,1201985,0.0
11,3300,1201987,0.0
11,3300,1201998,3.810627507983e-11
11,3300,1202011,6.510952221816524e-09
11,3300,1202024,5.233114830360819e-09
11,3300,1202040,2.5898491250869737e-12
11,3300,1202053,1.2606287125294102e-09
11,3300,1202067,5.488417498256126e-10
11,3300,1202078,2.988403621784208e-11
11,3300,1202093,5.628620486364255e-11
11,3300,1202105,0.0
11,3300,1202118,4.5682062299601256e-11
11,3300,1202132,1.8372697026952656e-12
11,3300,1202146,1.8604413148937127e-11
11,3300,1202160,0.0
11,3300,1202172,1.365311509682332e-11
11,3300,1202186,0.0
11,3300,1202201,0.0
11,3300,1202215,0.0
11,3300,1202230,0.0
11,3300,1202248,0.0
11,3300,1202263,0.0
11,3300,1202278,0.0
11,3300,1202290,0.0
11,3300,1202308,0.0
11,3300,1202322,0.0
11,3300,1202337,0.0
11,3300,1202353,0.0
11,3300,1202365,0.0
11,3300,1202373,0.0
11,3300,1202380,0.0
11,3300,1202394,0.0
11,3300,1202408,0.0
11,3300,1202422,0.0
11,3300,1202436,0.0
11,3300,1202451,0.0
11,3300,1202464,0.0
11,3300,1202475,0.0
11,3300,1202522,0.0
11,3300,1202527,0.0
11,3300,1202537,0.0
11,3300,1202549,0.0
11,3300,1202564,0.0
11,3300,1202574,0.0
11,3300,1202590,0.0
11,3300,1202595,2.56697801903627e-10
11,3300,1202599,0.0
11,3300,1202610,0.0
11,3300,1202614,0.0
11,3300,1202627,0.0
11,3300,1202631,0.0
11,3300,1202648,0.0
11,3300,1202663,0.0
11,3300,1202676,0.0
11,3300,1202691,0.0
11,3300,1202701,0.0
11,3300,1202705,0.0
11,3300,1202720,0.0
11,3300,1202724,0.0
11,3300,1202738,0.0
11,3300,1202742,0.0
11,3300,1202753,0.0
11,3300,1202766,4.579751942263011e-12
11,3300,1202779,0.0
11,3300,1202785,0.0
11,3300,1202789,1.2786521841334775e-11
11,3300,1202803,2.4524628855493447e-11
11,3300,1202814,4.724773697284412e-11
11,3300,1202827,0.0
11,3300,1202840,9.363098074643972e-10
11,3300,1202844,3.243157261842433e-12
11,3300,1202855,1.0074809909943472e-12
11,3300,1202859,1.639620994531299e-09
11,3300,1202872,3.947673299364851e-09
11,3300,1202885,8.295334905095153e-12
11,3300,1202901,4.00614827769652e-12
11,3300,1202912,1.2761038448161344e-08
11,3300,1202917,9.731152061931425e-08
11,3300,1202921,0.0
11,3300,1202929,7.2289275010462e-08
11,3300,1202938,1.79239108888396e-07
11,3300,1202949,0.0
11,3300,1202960,2.7962698823102983e-07
11,3300,1202964,5.134215719238e-09
11,3300,1202977,8.946163809753216e-10
11,3300,1202981,1.1016303460564814e-06
11,3300,1202993,7.635203473910224e-06
11,3300,1203016,0.0008744738879613578
11,3300,1203021,0.00012653721205424517
11,3300,1203035,9.333554044133052e-05
11,3300,1203040,0.0010536572663113475
11,3300,1203050,0.0016117439372465014
11,3300,1203057,8.586791955167428e-05
11,3300,1203071,4.592178447637707e-05
11,3300,1203076,0.0017897228244692087
11,3300,1203082,0.0004969586152583361
11,3300,1203084,0.00922277383506298
11,3300,1203090,8.478489326080307e-05
11,3300,1203095,1.2131822302308137e-07
11,3300,1203110,0.003027629107236862
11,3300,1203124,0.0366772823035717
11,3300,1203136,0.002981110941618681
11,3300,1203148,0.028538953512907028
11,3300,1203172,0.01312052272260189
11,3300,1203184,0.012701965868473053
11,3300,1203188,1.9273898942628875e-05
11,3300,1203206,0.0001769267109921202
11,3300,1203221,0.004692170303314924
11,3300,1203239,6.366789421008434e-06
11,3300,1203254,0.002661660313606262
11,3300,1203266,9.520192179479636e-06
11,3300,1203271,9.461581794312224e-05
11,3300,1203284,7.531232313340297e-06
11,3300,1203288,0.00023813742154743522
11,3300,1203303,0.00020259179291315377
11,3300,1203317,5.216769682903077e-09
11,3300,1203331,9.569356188876554e-05
11,3300,1203342,3.599666160880588e-05
11,3300,1203361,5.320908371686528e-07
11,3300,1203387,0.0
11,3300,1203400,2.8497302082541864e-06
11,3300,1203428,2.953522653115215e-07
11,3300,1203440,0.0
11,3300,1203468,1.8084103103888083e-08
11,3300,1203481,0.0
11,3300,1203495,0.0
11,3300,1203506,0.0
11,3300,1203513,0.0
11,3300,1203524,0.0
11,3300,1203536,0.0
11,3300,1203549,0.0
11,3300,1203561,0.0
11,3300,1203573,0.0
11,3300,1203589,0.0
12,3600,1201054,0.0924200564622879
12,3600,1201066,0.2907279431819916
12,3600,1201076,0.9493829011917114
12,3600,1201087,0.5733271241188049
12,3600,1201100,0.0
12,3600,1201112,0.2790086567401886
12,3600,1201118,0.39322927594184875
12,3600,1201125,0.04948702082037926
12,3600,1201145,0.34018492698669434
12,3600,1201159,0.3195478022098541
12,3600,1201171,0.3172389268875122
12,3600,1201185,0.2787019610404968
12,3600,1201197,0.1429009735584259
12,3600,1201211,0.47382304072380066
12,3600,1201217,0.22220328450202942
12,3600,1201222,0.5517919659614563
12,3600,1201240,0.3111427128314972
12,3600,1201254,0.41325417160987854
12,3600,1201270,0.08675871789455414
12,3600,1201283,0.5430343151092529
12,3600,1201292,0.13292713463306427
12,3600,1201298,0.5365948677062988
12,3600,1201315,0.23940512537956238
12,3600,1201333,0.38614097237586975
12,3600,1201350,0.0542130284011364
12,3600,1201365,0.45628821849823
12,3600,1201382,0.005287378095090389
12,3600,1201399,0.36782944202423096
12,3600,1201406,0.009509049355983734
12,3600,1201410,0.0029885622207075357
12,3600,1201419,0.08089996874332428
12,3600,1201430,0.2523044943809509
12,3600,1201453,0.14917248487472534
12,3600,1201469,0.000546341179870069
12,3600,1201481,0.13635703921318054
12,3600,1201497,0.0013618215452879667
12,3600,1201510,0.04816987365484238
12,3600,1201525,0.001614250591956079
12,3600,1201541,0.016636526212096214
12,3600,1201558,0.009673829190433025
12,3600,1201589,0.00021729069703724235
12,3600,1201606,0.023802965879440308
12,3600,1201620,0.0011434971820563078
12,3600,1201637,0.004122552927583456
12,3600,1201653,2.7682519430527464e-05
12,3600,1201671,0.0026168571785092354
12,3600,1201687,7.533679308835417e-05
12,3600,1201705,0.0014098193496465683
12,3600,1201719,4.389087848721829e-07
12,3600,1201735,0.0004201759584248066
12,3600,1201751,0.0003512583498377353
12,3600,1201767,7.845954314689152e-06
12,3600,1201787,5.412863538367674e-05
12,3600,1201805,0.0
12,3600,1201823,4.554592305794358e-05
12,3600,1201839,0.0
12,3600,1201853,5.025467544328421e-06
12,3600,1201867,0.0
12,3600,1201883,0.0
12,3600,1201899,4.3909901137340057e-07
12,3600,1201911,0.0
12,3600,1201923,1.5213156956406237e-08
12,3600,1201941,0.0
12,3600,1201959,2.2220457418509199e-10
12,3600,1201969,8.598862594189072e-11
12,3600,1201977,0.0
12,3600,1201985,0.0
12,3600,1201987,0.0
12,3600,1201998,7.291540704557065e-10
12,3600,1202011,5.754235843369315e-08
12,3600,1202024,4.706654976871505e-08
12,3600,1202040,6.301325433666349e-11
12,3600,1202053,1.289300133322513e-08
12,3600,1202067,6.088153980954303e-09
12,3600,1202078,5.949234438418216e-10
12,3600,1202093,1.10887965476536e-09
12,3600,1202105,3.8109467838387534e-12
12,3600,1202118,9.122674282657783e-10
12,3600,1202132,5.071014094748527e-11
12,3600,1202146,3.857826558206767e-10
12,3600,1202160,0.0
12,3600,1202172,2.9045829630369724e-10
12,3600,1202186,2.9109809181193658e-12
12,3600,1202201,8.422770293725623e-12
12,3600,1202215,0.0
12,3600,1202230,5.684012722301235e-12
12,3600,1202248,0.0
12,3600,1202263,0.0
12,3600,1202278,0.0
12,3600,1202290,0.0
12,3600,1202308,0.0
12,3600,1202322,0.0
12,3600,1202337,0.0
12,3600,1202353,0.0
12,3600,1202365,0.0
12,3600,1202373,0.0
12,3600,1202380,0.0
12,3600,1202394,0.0
12,3600,1202408,0.0
12,3600,1202422,0.0
12,3600,1202436,0.0
12,3600,1202451,0.0
12,3600,1202464,0.0
12,3600,1202475,0.0
12,3600,1202522,0.0
12,3600,1202527,0.0
12,3600,1202537,0.0
12,3600,1202549,0.0
12,3600,1202564,0.0
12,3600,1202574,0.0
12,3600,1202590,0.0
12,3600,1202595,6.969171462145596e-09
12,3600,1202599,1.693462904628351e-11
12,3600,1202610,0.0
12,3600,1202614,4.808088649443931e-11
12,3600,1202627,3.773809736928868e-11
12,3600,1202631,0.0
12,3600,1202648,1.9353617666806322e-11
12,3600,1202663,7.15986037819194e-12
12,3600,1202676,0.0
12,3600,1202691,1.1916709806436554e-11
12,3600,1202701,3.8186446192634005e-13
12,3600,1202705,0.0
12,3600,1202720,0.0
12,3600,1202724,6.174574198290761e-13
12,3600,1202738,4.3249379771959084e-12
12,3600,1202742,0.0
12,3600,1202753,0.0
12,3600,1202766,1.237208807625123e-10
12,3600,1202779,0.0
12,3600,1202785,6.688284041184156e-12
12,3600,1202789,3.128492742643374e-10
12,3600,1202803,5.800793179133734e-10
12,3600,1202814,1.0256455684753973e-09
12,3600,1202827,1.414928612643307e-12
12,3600,1202840,1.0774455105888592e-08
12,3600,1202844,7.876544555474041e-11
12,3600,1202855,2.5707672102193158e-11
12,3600,1202859,1.7893086123876856e-08
12,3600,1202872,4.086838245598301e-08
12,3600,1202885,1.8500717624547747e-10
12,3600,1202901,9.137166717687606e-11
12,3600,1202912,1.1722040937911515e-07
12,3600,1202917,6.164460728541599e-07
12,3600,1202921,2.402356525516014e-12
12,3600,1202929,4.7066086494851334e-07
12,3600,1202938,1.1054441984015284e-06
12,3600,1202949,1.5001054868776786e-12
12,3600,1202960,1.6880990187928546e-06
12,3600,1202964,4.4170690216560615e-08
12,3600,1202977,9.662129762944005e-09
12,3600,1202981,5.850497018400347e-06
12,3600,1202993,3.2041658414527774e-05
12,3600,1203016,0.002005354966968298
12,3600,1203021,0.00034268543822690845
12,3600,1203035,0.00025605084374547005
12,3600,1203040,0.002358740195631981
12,3600,1203050,0.003312068060040474
12,3600,1203057,0.00022311951033771038
12,3600,1203071,0.00012802857963833958
12,3600,1203076,0.0036517130210995674
12,3600,1203082,0.0010091664735227823
12,3600,1203084,0.015895241871476173
12,3600,1203090,0.00020541463163681328
12,3600,1203095,6.04316255703452e-07
12,3600,1203110,0.0063408901914954185
12,3600,1203124,0.062144748866558075
12,3600,1203136,0.005993375554680824
12,3600,1203148,0.05097613483667374
12,3600,1203172,0.025720372796058655
12,3600,1203184,0.026116706430912018
12,3600,1203188,7.017917960183695e-05
12,3600,1203206,0.0005056834779679775
12,3600,1203221,0.01096771564334631
12,3600,1203239,2.4224462322308682e-05
12,3600,1203254,0.006600621156394482
12,3600,1203266,3.518515586620197e-05
12,3600,1203271,0.0002720915654208511
12,3600,1203284,2.7432282877271064e-05
12,3600,1203288,0.0006737959920428693
12,3600,1203303,0.0005866301944479346
12,3600,1203317,4.1707007625291226e-08
12,3600,1203331,0.000293947960017249
12,3600,1203342,0.0001341333845630288
12,3600,1203361,2.712315335884341e-06
12,3600,1203387,0.0
12,3600,1203400,1.2484479157137685e-05
12,3600,1203428,1.8095405494022998e-06
12,3600,1203440,0.0
12,3600,1203468,1.7727272449974407e-07
12,3600,1203481,0.0
12,3600,1203495,0.0
12,3600,1203506,0.0
12,3600,1203513,0.0
12,3600,1203524,0.0
12,3600,1203536,0.0
12,3600,1203549,0.0
12,3600,1203561,0.0
12,3600,1203573,0.0
12,3600,1203589,0.0
13,3900,1201054,0.07578444480895996
13,3900,1201066,0.30748695135116577
13,3900,1201076,0.993884801864624
13,3900,1201087,0.6005107164382935
13,3900,1201100,0.0
13,3900,1201112,0.29496297240257263
13,3900,1201118,0.4005153477191925
13,3900,1201125,0.043960969895124435
13,3900,1201145,0.43622887134552
13,3900,1201159,0.3449826240539551
13,3900,1201171,0.4082667827606201
13,3900,1201185,0.3010885715484619
13,3900,1201197,0.20763278007507324
13,3900,1201211,0.5427170395851135
13,3900,1201217,0.31063055992126465
13,3900,1201222,0.6394612789154053
13,3900,1201240,0.40902018547058105
13,3900,1201254,0.4963735342025757
13,3900,1201270,0.13405191898345947
13,3900,1201283,0.6842105984687805
13,3900,1201292,0.196505606174469
13,3900,1201298,0.6973471641540527
13,3900,1201315,0.33634239435195923
13,3900,1201333,0.5224369764328003
13,3900,1201350,0.08356459438800812
13,3900,1201365,0.6358283758163452
13,3900,1201382,0.00952377263456583
13,3900,1201399,0.5391506552696228
13,3900,1201406,0.016392098739743233
13,3900,1201410,0.005238159094005823
13,3900,1201419,0.12268374860286713
13,3900,1201430,0.3919956088066101
13,3900,1201453,0.26441776752471924
13,3900,1201469,0.0014216817216947675
13,3900,1201481,0.24419675767421722
13,3900,1201497,0.0032829735428094864
13,3900,1201510,0.09366825222969055
13,3900,1201525,0.0038333560805767775
13,3900,1201541,0.03371807187795639
13,3900,1201558,0.019534938037395477
13,3900,1201589,0.0007060699281282723
13,3900,1201606,0.05349349603056908
13,3900,1201620,0.003036507871001959
13,3900,1201637,0.010688930749893188
13,3900,1201653,9.666690311860293e-05
13,3900,1201671,0.0070996591821312904
13,3900,1201687,0.0002419835072942078
13,3900,1201705,0.004018367268145084
13,3900,1201719,2.5429924335185206e-06
13,3900,1201735,0.0013955855974927545
13,3900,1201751,0.0011772228172048926
13,3900,1201767,3.32182644342538e-05
13,3900,1201787,0.0002089335030177608
13,3900,1201805,0.0
13,3900,1201823,0.00017802731599658728
13,3900,1201839,0.0
13,3900,1201853,2.5368826754856855e-05
13,3900,1201867,0.0
13,3900,1201883,0.0
13,3900,1201899,3.124068371107569e-06
13,3900,1201911,0.0
13,3900,1201923,1.781041731874211e-07
13,3900,1201941,0.0
13,3900,1201959,6.214910808211016e-09
13,3900,1201969,2.450820879573712e-09
13,3900,1201977,4.915417031736702e-11
13,3900,1201985,4.154339719453226e-11
13,3900,1201987,3.017839103613973e-11
13,3900,1201998,6.872466595808646e-09
13,3900,1202011,3.4258081882398983e-07
13,3900,1202024,2.85355071127924e-07
13,3900,1202040,7.325832163118662e-10
13,3900,1202053,8.690180663961655e-08
13,3900,1202067,4.391202068632083e-08
13,3900,1202078,5.834683847183442e-09
13,3900,1202093,1.075734346045465e-08
13,3900,1202105,8.083107100320674e-11
13,3900,1202118,8.980844512507247e-09
13,3900,1202132,6.432556709512482e-10
13,3900,1202146,3.947425497585755e-09
13,3900,1202160,5.755848271962738e-13
13,3900,1202172,3.0521531968474847e-09
13,3900,1202186,6.368140043067072e-11
13,3900,1202201,1.8068499474388489e-10
13,3900,1202215,0.0
13,3900,1202230,1.2666466486788153e-10
13,3900,1202248,0.0
13,3900,1202263,4.101238012393926e-12
13,3900,1202278,0.0
13,3900,1202290,0.0
13,3900,1202308,0.0
13,3900,1202322,0.0
13,3900,1202337,0.0
13,3900,1202353,0.0
13,3900,1202365,0.0
13,3900,1202373,0.0
13,3900,1202380,0.0
13,3900,1202394,0.0
13,3900,1202408,0.0
13,3900,1202422,0.0
13,3900,1202436,0.0
13,3900,1202451,0.0
13,3900,1202464,0.0
13,3900,1202475,0.0
13,3900,1202522,0.0
13,3900,1202527,2.852807616873787e-12
13,3900,1202537,0.0
13,3900,1202549,0.0
13,3900,1202564,4.815091467907928e-12
13,3900,1202574,3.900035676351887e-12
13,3900,1202590,0.0
13,3900,1202595,8.159057784951074e-08
13,3900,1202599,4.742219394948677e-10
13,3900,1202610,2.0831962457140696e-12
13,3900,1202614,1.344789835044935e-09
13,3900,1202627,1.0646942216752109e-09
13,3900,1202631,4.742357548326304e-12
13,3900,1202648,5.542577508066415e-10
13,3900,1202663,2.0739282513559942e-10
13,3900,1202676,7.607638477513667e-13
13,3900,1202691,3.4760930245347765e-10
13,3900,1202701,1.1445575390234275e-11
13,3900,1202705,8.813409203833888e-12
13,3900,1202720,5.365972857024337e-12
13,3900,1202724,1.7994676929089515e-11
13,3900,1202738,1.0976792391703682e-10
13,3900,1202742,2.0353360923736075e-12
13,3900,1202753,1.5100968435780016e-12
13,3900,1202766,1.601712651400078e-09
13,3900,1202779,0.0
13,3900,1202785,1.600262006240527e-10
13,3900,1202789,3.709625273629058e-09
13,3900,1202803,6.646272865395986e-09
13,3900,1202814,1.0923371540627613e-08
13,3900,1202827,3.652868632575412e-11
13,3900,1202840,8.100081316797514e-08
13,3900,1202844,9.249717658477152e-10
13,3900,1202855,3.166354956007922e-10
13,3900,1202859,1.2836910912028543e-07
13,3900,1202872,2.7938597213506e-07
13,3900,1202885,2.0057924210448164e-09
13,3900,1202901,1.0157881202843555e-09
13,3900,1202912,7.244329367495084e-07
13,3900,1202917,2.9579987312899902e-06
13,3900,1202921,5.645161421652389e-11
13,3900,1202929,2.3176876311481465e-06
13,3900,1202938,5.1704073484870605e-06
13,3900,1202949,3.566329176418748e-11
13,3900,1202960,7.736728548479732e-06
13,3900,1202964,2.5640076728450367e-07
13,3900,1202977,6.751672287919064e-08
13,3900,1202981,2.4032944565988146e-05
13,3900,1202993,0.0001108455253415741
13,3900,1203016,0.004220053553581238
13,3900,1203021,0.000829323660582304
13,3900,1203035,0.0006272028549574316
13,3900,1203040,0.00486143771559
13,3900,1203050,0.006275283172726631
13,3900,1203057,0.0005232159746810794
13,3900,1203071,0.000319699349347502
13,3900,1203076,0.006873129867017269
13,3900,1203082,0.0019042077474296093
13,3900,1203084,0.025796040892601013
13,3900,1203090,0.0004492081643547863
13,3900,1203095,2.3337211132457014e-06
13,3900,1203110,0.012235479429364204
13,3900,1203124,0.09946031868457794
13,3900,1203136,0.011130151338875294
13,3900,1203148,0.08548720180988312
13,3900,1203172,0.046720705926418304
13,3900,1203184,0.049590256065130234
13,3900,1203188,0.00021376578661147505
13,3900,1203206,0.00126845040358603
13,3900,1203221,0.023224137723445892
13,3900,1203239,7.696788816247135e-05
13,3900,1203254,0.014718633145093918
13,3900,1203266,0.00010866747470572591
13,3900,1203271,0.0006863155867904425
13,3900,1203284,8.346578397322446e-05
13,3900,1203288,0.0016710372874513268
13,3900,1203303,0.001487833564169705
13,3900,1203317,2.2541588862168283e-07
13,3900,1203331,0.0007873231079429388
13,3900,1203342,0.00041731316014193
13,3900,1203361,1.070556572813075e-05
13,3900,1203387,0.0
13,3900,1203400,4.4598062231671065e-05
13,3900,1203428,8.350286407221574e-06
13,3900,1203440,0.0
13,3900,1203468,1.140610947913956e-06
13,3900,1203481,0.0
13,3900,1203495,0.0
13,3900,1203506,0.0
13,3900,1203513,0.0
13,3900,1203524,0.0
13,3900,1203536,0.0
13,3900,1203549,0.0
13,3900,1203561,0.0
13,3900,1203573,0.0
13,3900,1203589,0.0
14,4200,1201054,0.062143243849277496
14,4200,1201066,0.334048330783844
14,4200,1201076,1.0
14,4200,1201087,0.636583149433136
14,4200,1201100,0.0
14,4200,1201112,0.32030755281448364
14,4200,1201118,0.40990400314331055
14,4200,1201125,0.03882091864943504
14,4200,1201145,0.5639107823371887
14,4200,1201159,0.3846850097179413
14,4200,1201171,0.5311135649681091
14,4200,1201185,0.32833269238471985
14,4200,1201197,0.2944539487361908
14,4200,1201211,0.6248860955238342
14,4200,1201217,0.42632874846458435
14,4200,1201222,0.7367117404937744
14,4200,1201240,0.5332345962524414
14,4200,1201254,0.5872756242752075
14,4200,1201270,0.19910100102424622
14,4200,1201283,0.8485687375068665
14,4200,1201292,0.2808200418949127
14,4200,1201298,0.8874226808547974
14,4200,1201315,0.45910996198654175
